id,size,loc,door_yn,roof_yn,window_cnt
house_12_female_07210.jpg,small,left,y,y,1 or 2
house_12_female_07242.jpg,middle,center,y,y,1 or 2
house_12_female_07254.jpg,big,center,y,y,1 or 2
house_12_female_07381.jpg,middle,center,y,y,1 or 2
house_12_female_07392.jpg,small,center,y,y,1 or 2
house_12_female_07475.jpg,small,center,y,y,1 or 2
house_12_female_07508.jpg,small,center,y,y,1 or 2
house_12_female_07581.jpg,middle,center,y,y,1 or 2
house_12_female_07584.jpg,big,center,y,y,1 or 2
house_12_female_07594.jpg,middle,center,y,y,1 or 2
house_12_female_07636.jpg,small,left,y,y,1 or 2
house_12_female_07655.jpg,small,center,y,y,more than 3
house_12_female_07662.jpg,small,center,y,y,1 or 2
house_12_female_07672.jpg,small,center,y,y,more than 3
house_12_female_07847.jpg,small,center,y,y,1 or 2
house_12_female_07874.jpg,small,center,y,y,more than 3
house_12_female_07888.jpg,middle,center,y,y,1 or 2
house_12_female_07921.jpg,middle,center,y,y,1 or 2
house_12_female_07935.jpg,small,center,y,y,1 or 2
house_12_female_07995.jpg,small,right,y,y,1 or 2
house_12_female_08022.jpg,middle,center,y,y,1 or 2
house_12_female_08039.jpg,middle,center,y,y,1 or 2
house_12_female_08104.jpg,small,center,y,y,1 or 2
house_12_female_08122.jpg,small,left,y,y,1 or 2
house_12_female_08131.jpg,small,center,y,y,1 or 2
house_12_female_08179.jpg,middle,right,y,y,more than 3
house_12_female_08193.jpg,big,center,y,y,1 or 2
house_12_female_08217.jpg,small,center,y,y,1 or 2
house_12_female_08358.jpg,big,center,y,y,1 or 2
house_12_female_08432.jpg,small,center,y,y,1 or 2
house_12_female_08490.jpg,middle,center,y,y,1 or 2
house_12_female_08644.jpg,middle,left,y,y,1 or 2
house_12_female_08651.jpg,middle,center,y,y,1 or 2
house_12_female_08726.jpg,small,right,y,y,1 or 2
house_12_female_08727.jpg,middle,left,y,y,1 or 2
house_12_female_08761.jpg,middle,center,y,y,more than 3
house_12_female_08765.jpg,middle,center,y,y,1 or 2
house_12_female_08784.jpg,small,left,y,y,1 or 2
house_12_female_08853.jpg,middle,center,y,y,more than 3
house_12_female_08971.jpg,middle,center,y,y,1 or 2
house_12_female_09011.jpg,middle,right,y,y,1 or 2
house_12_female_09013.jpg,middle,center,y,y,1 or 2
house_12_female_09072.jpg,middle,right,y,y,1 or 2
house_12_female_09151.jpg,big,center,y,y,1 or 2
house_12_female_09179.jpg,small,center,y,y,1 or 2
house_12_female_09192.jpg,middle,center,y,y,more than 3
house_12_female_09229.jpg,small,center,y,y,1 or 2
house_12_female_09266.jpg,small,center,y,y,1 or 2
house_12_female_09330.jpg,small,left,y,y,1 or 2
house_12_female_09427.jpg,middle,center,y,y,1 or 2
house_12_female_09438.jpg,middle,right,y,y,1 or 2
house_12_female_09477.jpg,small,center,y,y,more than 3
house_12_female_09499.jpg,small,left,y,y,1 or 2
house_12_female_09513.jpg,middle,center,y,y,1 or 2
house_12_female_09549.jpg,small,center,y,y,1 or 2
house_12_female_09552.jpg,middle,right,y,y,1 or 2
house_12_female_09655.jpg,small,center,y,y,1 or 2
house_12_female_09747.jpg,middle,center,y,y,1 or 2
house_12_female_09937.jpg,small,right,y,y,1 or 2
house_12_female_10002.jpg,small,left,y,y,1 or 2
house_12_female_10043.jpg,small,center,y,y,1 or 2
house_12_female_10081.jpg,middle,center,y,y,1 or 2
house_12_female_10213.jpg,middle,center,y,y,1 or 2
house_12_female_10223.jpg,middle,left,y,y,1 or 2
house_12_female_10324.jpg,middle,center,y,y,1 or 2
house_12_female_10335.jpg,middle,center,y,y,more than 3
house_12_female_10343.jpg,middle,left,y,y,1 or 2
house_12_female_10348.jpg,middle,center,y,y,1 or 2
house_12_female_10370.jpg,middle,left,y,y,1 or 2
house_12_female_10414.jpg,small,left,y,y,1 or 2
house_12_female_10511.jpg,middle,center,y,y,1 or 2
house_12_female_10528.jpg,middle,center,y,y,more than 3
house_12_female_10568.jpg,small,center,y,y,more than 3
house_12_female_10646.jpg,small,center,y,y,1 or 2
house_12_female_10723.jpg,small,center,y,y,1 or 2
house_12_female_10774.jpg,small,center,y,y,1 or 2
house_12_female_10846.jpg,middle,center,y,y,1 or 2
house_12_female_10859.jpg,middle,left,y,y,1 or 2
house_12_female_10871.jpg,small,center,y,y,1 or 2
house_12_female_10896.jpg,middle,right,y,y,1 or 2
house_12_female_10922.jpg,small,center,y,y,1 or 2
house_12_female_10964.jpg,small,center,y,y,1 or 2
house_12_female_10984.jpg,small,center,y,y,1 or 2
house_12_female_11041.jpg,middle,center,y,y,more than 3
house_12_female_11063.jpg,small,left,y,y,1 or 2
house_12_female_11099.jpg,small,center,y,y,1 or 2
house_12_female_11132.jpg,middle,center,y,y,more than 3
house_12_female_11198.jpg,middle,center,y,y,1 or 2
house_12_female_11204.jpg,middle,center,y,y,1 or 2
house_12_female_11266.jpg,middle,center,y,y,1 or 2
house_12_female_11291.jpg,middle,center,y,y,1 or 2
house_12_female_11332.jpg,small,center,y,y,1 or 2
house_12_female_11356.jpg,middle,right,y,y,1 or 2
house_12_female_11411.jpg,small,center,y,y,1 or 2
house_12_female_11454.jpg,middle,center,y,y,1 or 2
house_12_female_11455.jpg,small,right,y,y,1 or 2
house_12_female_11497.jpg,middle,right,y,y,1 or 2
house_12_female_11498.jpg,middle,center,y,y,1 or 2
house_12_female_11553.jpg,middle,center,y,y,1 or 2
house_12_female_11615.jpg,middle,center,y,y,1 or 2
house_12_female_11645.jpg,middle,left,y,y,more than 3
house_12_female_11649.jpg,middle,center,y,y,1 or 2
house_12_female_11667.jpg,small,center,y,y,1 or 2
house_12_female_11692.jpg,middle,center,y,y,1 or 2
house_12_female_11712.jpg,small,center,y,y,more than 3
house_12_female_11732.jpg,middle,left,y,y,1 or 2
house_12_female_11757.jpg,small,center,y,y,more than 3
house_12_female_11824.jpg,middle,center,y,y,more than 3
house_12_female_11905.jpg,middle,center,y,y,more than 3
house_12_female_11928.jpg,small,center,y,y,more than 3
house_12_female_11933.jpg,small,center,y,y,1 or 2
house_12_female_11983.jpg,small,center,y,y,1 or 2
house_12_female_12026.jpg,middle,center,y,y,1 or 2
house_12_female_12119.jpg,middle,center,y,y,1 or 2
house_12_female_12149.jpg,small,center,y,y,1 or 2
house_12_female_12184.jpg,small,center,y,y,more than 3
house_12_female_12351.jpg,middle,left,y,y,1 or 2
house_12_female_12369.jpg,small,center,y,y,more than 3
house_12_female_12385.jpg,small,center,y,y,1 or 2
house_12_female_12396.jpg,middle,center,y,y,1 or 2
house_12_female_12466.jpg,middle,center,y,y,1 or 2
house_12_female_12476.jpg,small,center,y,y,1 or 2
house_12_female_12477.jpg,middle,center,y,y,1 or 2
house_12_female_12501.jpg,small,center,y,y,1 or 2
house_12_female_12551.jpg,small,center,y,y,1 or 2
house_12_female_12558.jpg,small,center,y,y,1 or 2
house_12_female_12561.jpg,small,center,y,y,1 or 2
house_12_female_12562.jpg,small,center,y,y,1 or 2
house_12_female_12594.jpg,small,center,y,y,1 or 2
house_12_female_12616.jpg,middle,center,y,y,1 or 2
house_12_female_12763.jpg,small,center,y,y,1 or 2
house_12_female_12765.jpg,small,center,y,y,more than 3
house_12_female_12778.jpg,middle,right,y,y,1 or 2
house_12_female_12784.jpg,middle,center,y,y,more than 3
house_12_female_12824.jpg,middle,left,y,y,1 or 2
house_12_female_12873.jpg,middle,center,y,y,1 or 2
house_12_female_12926.jpg,small,left,y,y,1 or 2
house_12_female_12954.jpg,middle,center,y,y,1 or 2
house_12_female_13036.jpg,small,center,y,y,1 or 2
house_12_female_13133.jpg,middle,center,y,y,1 or 2
house_12_female_13145.jpg,middle,center,y,y,1 or 2
house_12_female_13171.jpg,middle,center,y,y,1 or 2
house_12_female_13247.jpg,middle,center,y,y,1 or 2
house_12_female_13254.jpg,small,center,y,y,1 or 2
house_12_female_13271.jpg,middle,center,y,y,1 or 2
house_12_female_13285.jpg,small,center,y,y,1 or 2
house_12_female_13319.jpg,small,center,y,y,1 or 2
house_12_female_13383.jpg,middle,center,y,y,1 or 2
house_12_female_13423.jpg,middle,center,y,y,1 or 2
house_12_female_13473.jpg,middle,center,y,y,1 or 2
house_12_female_13475.jpg,middle,center,y,y,1 or 2
house_12_female_13495.jpg,small,left,y,y,1 or 2
house_12_female_13503.jpg,small,left,y,y,1 or 2
house_12_female_13568.jpg,middle,center,y,y,1 or 2
house_12_female_13606.jpg,small,center,y,y,1 or 2
house_12_female_13648.jpg,middle,right,y,y,more than 3
house_12_female_13650.jpg,middle,center,y,y,more than 3
house_12_female_13672.jpg,small,center,y,y,1 or 2
house_12_female_13710.jpg,middle,left,y,y,1 or 2
house_12_female_13757.jpg,middle,center,y,y,1 or 2
house_12_female_13931.jpg,middle,center,y,y,1 or 2
house_12_female_13950.jpg,middle,center,y,y,1 or 2
house_12_female_13972.jpg,middle,center,y,y,more than 3
house_12_male_00062.jpg,small,center,y,y,1 or 2
house_12_male_00151.jpg,small,center,y,y,1 or 2
house_12_male_00170.jpg,middle,center,y,y,more than 3
house_12_male_00181.jpg,small,center,y,y,1 or 2
house_12_male_00184.jpg,small,center,y,y,1 or 2
house_12_male_00185.jpg,middle,center,y,y,1 or 2
house_12_male_00198.jpg,small,left,y,y,1 or 2
house_12_male_00205.jpg,small,center,y,y,1 or 2
house_12_male_00207.jpg,middle,center,y,y,1 or 2
house_12_male_00225.jpg,middle,left,y,y,more than 3
house_12_male_00431.jpg,middle,left,y,y,1 or 2
house_12_male_00545.jpg,middle,center,y,y,1 or 2
house_12_male_00639.jpg,middle,center,y,y,1 or 2
house_12_male_00755.jpg,small,center,y,y,1 or 2
house_12_male_00759.jpg,small,center,y,y,1 or 2
house_12_male_00802.jpg,middle,center,y,y,1 or 2
house_12_male_00803.jpg,middle,left,y,y,1 or 2
house_12_male_00883.jpg,small,center,y,y,1 or 2
house_12_male_00975.jpg,middle,center,y,y,1 or 2
house_12_male_01068.jpg,middle,center,y,y,more than 3
house_12_male_01114.jpg,middle,center,y,y,1 or 2
house_12_male_01217.jpg,small,center,y,y,more than 3
house_12_male_01314.jpg,small,center,y,y,1 or 2
house_12_male_01397.jpg,middle,right,y,y,1 or 2
house_12_male_01495.jpg,small,center,y,y,1 or 2
house_12_male_01523.jpg,middle,center,y,y,1 or 2
house_12_male_01566.jpg,middle,center,y,y,1 or 2
house_12_male_01622.jpg,middle,center,y,y,1 or 2
house_12_male_01752.jpg,middle,center,y,y,1 or 2
house_12_male_01809.jpg,small,center,y,y,1 or 2
house_12_male_01820.jpg,small,center,y,y,more than 3
house_12_male_01881.jpg,middle,center,y,y,1 or 2
house_12_male_01887.jpg,middle,center,y,y,1 or 2
house_12_male_01976.jpg,middle,center,y,y,1 or 2
house_12_male_02093.jpg,middle,left,y,y,1 or 2
house_12_male_02138.jpg,small,center,y,y,1 or 2
house_12_male_02215.jpg,middle,left,y,y,1 or 2
house_12_male_02228.jpg,small,center,y,y,1 or 2
house_12_male_02264.jpg,middle,center,y,y,1 or 2
house_12_male_02597.jpg,middle,center,y,y,1 or 2
house_12_male_02742.jpg,middle,center,y,y,1 or 2
house_12_male_02850.jpg,middle,center,y,y,1 or 2
house_12_male_02904.jpg,middle,center,y,y,1 or 2
house_12_male_02929.jpg,middle,center,y,y,1 or 2
house_12_male_02964.jpg,small,left,y,y,1 or 2
house_12_male_02977.jpg,middle,center,y,y,1 or 2
house_12_male_03108.jpg,middle,left,y,y,1 or 2
house_12_male_03169.jpg,middle,center,y,y,1 or 2
house_12_male_03186.jpg,small,center,y,y,1 or 2
house_12_male_03194.jpg,middle,left,y,y,1 or 2
house_12_male_03362.jpg,small,right,y,y,1 or 2
house_12_male_03397.jpg,small,center,y,y,1 or 2
house_12_male_03431.jpg,middle,center,y,y,1 or 2
house_12_male_03487.jpg,small,center,y,y,1 or 2
house_12_male_03508.jpg,middle,center,y,y,1 or 2
house_12_male_03573.jpg,small,center,y,y,1 or 2
house_12_male_03590.jpg,middle,center,y,y,1 or 2
house_12_male_03593.jpg,middle,center,y,y,1 or 2
house_12_male_03648.jpg,small,center,y,y,1 or 2
house_12_male_03650.jpg,small,center,y,y,1 or 2
house_12_male_03656.jpg,middle,center,y,y,1 or 2
house_12_male_03673.jpg,middle,center,y,y,1 or 2
house_12_male_03682.jpg,middle,center,y,y,1 or 2
house_12_male_03744.jpg,small,left,y,y,1 or 2
house_12_male_03800.jpg,middle,center,y,y,1 or 2
house_12_male_03905.jpg,small,center,y,y,1 or 2
house_12_male_03928.jpg,small,center,y,y,1 or 2
house_12_male_03970.jpg,middle,center,y,y,1 or 2
house_12_male_03980.jpg,small,center,y,y,1 or 2
house_12_male_03983.jpg,small,center,y,y,more than 3
house_12_male_04007.jpg,small,left,y,y,1 or 2
house_12_male_04032.jpg,middle,center,y,y,1 or 2
house_12_male_04060.jpg,middle,right,y,y,1 or 2
house_12_male_04070.jpg,small,left,y,y,1 or 2
house_12_male_04091.jpg,small,right,y,y,1 or 2
house_12_male_04104.jpg,middle,center,y,y,1 or 2
house_12_male_04200.jpg,small,center,y,y,1 or 2
house_12_male_04250.jpg,middle,center,y,y,more than 3
house_12_male_04262.jpg,small,left,y,y,1 or 2
house_12_male_04324.jpg,middle,center,y,y,1 or 2
house_12_male_04398.jpg,middle,center,y,y,1 or 2
house_12_male_04425.jpg,middle,center,n,y,1 or 2
house_12_male_04430.jpg,small,right,y,y,1 or 2
house_12_male_04453.jpg,small,center,y,y,1 or 2
house_12_male_04559.jpg,middle,center,y,y,1 or 2
house_12_male_04658.jpg,middle,center,y,y,1 or 2
house_12_male_04669.jpg,small,center,y,y,1 or 2
house_12_male_04675.jpg,middle,center,y,y,1 or 2
house_12_male_04747.jpg,middle,center,y,y,1 or 2
house_12_male_04827.jpg,middle,center,y,y,1 or 2
house_12_male_04849.jpg,middle,center,y,y,1 or 2
house_12_male_04969.jpg,middle,center,y,y,1 or 2
house_12_male_05010.jpg,middle,center,y,y,1 or 2
house_12_male_05016.jpg,small,center,y,y,1 or 2
house_12_male_05214.jpg,middle,center,y,y,1 or 2
house_12_male_05258.jpg,middle,left,y,y,1 or 2
house_12_male_05402.jpg,small,center,y,y,1 or 2
house_12_male_05432.jpg,small,left,y,y,1 or 2
house_12_male_05470.jpg,middle,center,y,y,more than 3
house_12_male_05493.jpg,small,left,y,y,1 or 2
house_12_male_05760.jpg,small,center,y,y,1 or 2
house_12_male_05797.jpg,small,center,y,y,1 or 2
house_12_male_05881.jpg,small,center,y,y,1 or 2
house_12_male_06062.jpg,middle,left,y,y,1 or 2
house_12_male_06086.jpg,middle,center,y,y,1 or 2
house_12_male_06257.jpg,middle,center,y,y,1 or 2
house_12_male_06273.jpg,small,center,y,y,1 or 2
house_12_male_06339.jpg,small,left,y,y,1 or 2
house_12_male_06341.jpg,middle,center,y,y,1 or 2
house_12_male_06378.jpg,small,center,y,y,1 or 2
house_12_male_06429.jpg,middle,center,y,y,more than 3
house_12_male_06494.jpg,middle,center,y,y,1 or 2
house_12_male_06529.jpg,small,center,y,y,1 or 2
house_12_male_06560.jpg,small,left,y,y,1 or 2
house_12_male_06615.jpg,middle,right,y,y,more than 3
house_12_male_06623.jpg,middle,center,y,y,1 or 2
house_12_male_06646.jpg,middle,center,y,y,more than 3
house_12_male_06655.jpg,middle,center,y,y,1 or 2
house_12_male_06815.jpg,middle,center,y,y,1 or 2
house_12_male_06858.jpg,small,center,y,y,1 or 2
house_12_male_06867.jpg,small,left,y,y,1 or 2
house_12_male_06908.jpg,small,center,y,y,1 or 2
house_12_male_06975.jpg,middle,left,y,y,1 or 2
house_12_male_06979.jpg,small,center,y,y,1 or 2
house_12_male_07035.jpg,middle,center,y,y,1 or 2
house_12_male_07058.jpg,middle,center,y,y,1 or 2
house_12_male_07083.jpg,middle,center,y,y,1 or 2
house_12_male_07241.jpg,middle,center,y,y,1 or 2
house_12_male_07273.jpg,small,left,y,y,1 or 2
house_12_male_07350.jpg,small,left,y,y,1 or 2
house_12_male_07423.jpg,middle,center,y,y,1 or 2
house_12_male_07564.jpg,small,left,y,y,1 or 2
house_12_male_07663.jpg,middle,center,y,y,1 or 2
house_12_male_07706.jpg,middle,left,y,y,more than 3
house_12_male_07714.jpg,small,center,y,y,1 or 2
house_12_male_07728.jpg,small,center,y,y,1 or 2
house_12_male_07757.jpg,middle,center,y,y,1 or 2
house_12_male_07787.jpg,small,center,y,y,1 or 2
house_12_male_07880.jpg,small,center,y,y,1 or 2
house_12_male_07915.jpg,middle,center,y,y,1 or 2
house_12_male_07978.jpg,small,center,y,y,more than 3
house_12_male_08077.jpg,small,left,y,y,1 or 2
house_12_male_08134.jpg,middle,left,y,y,more than 3
house_12_male_08135.jpg,big,center,y,y,more than 3
house_12_male_08240.jpg,middle,center,y,y,1 or 2
house_12_male_08344.jpg,small,center,y,y,1 or 2
house_12_male_08348.jpg,small,center,y,y,1 or 2
house_12_male_08387.jpg,middle,center,y,y,1 or 2
house_12_male_08389.jpg,middle,center,y,y,1 or 2
house_12_male_08443.jpg,middle,left,y,y,1 or 2
house_12_male_08464.jpg,small,center,y,y,1 or 2
house_12_male_08518.jpg,middle,center,y,y,1 or 2
house_12_male_08558.jpg,middle,center,y,y,1 or 2
house_12_male_08603.jpg,small,center,y,y,1 or 2
house_12_male_08610.jpg,small,center,y,y,1 or 2
house_12_male_08862.jpg,middle,center,y,y,1 or 2
house_12_male_08883.jpg,middle,right,y,y,1 or 2
house_12_male_08961.jpg,small,center,y,y,1 or 2
house_12_male_08969.jpg,middle,center,y,y,1 or 2
house_12_male_08972.jpg,middle,center,y,y,1 or 2
house_12_male_08987.jpg,small,center,y,y,1 or 2
house_12_male_09034.jpg,small,center,y,y,absence
house_12_male_09058.jpg,middle,left,y,y,more than 3
house_12_male_09083.jpg,middle,center,y,y,1 or 2
house_12_male_09107.jpg,small,center,y,y,1 or 2
house_12_male_09128.jpg,small,center,y,y,1 or 2
house_12_male_09165.jpg,small,center,y,y,1 or 2
house_12_male_09166.jpg,small,right,y,y,1 or 2
house_12_male_09298.jpg,middle,center,y,y,1 or 2
house_12_male_09355.jpg,middle,left,y,y,1 or 2
house_12_male_09358.jpg,middle,center,y,y,1 or 2
house_12_male_09387.jpg,middle,center,y,y,1 or 2
house_12_male_09394.jpg,small,center,y,y,1 or 2
house_12_male_09423.jpg,middle,center,y,y,1 or 2
house_12_male_09621.jpg,middle,center,y,y,1 or 2
house_12_male_09663.jpg,small,center,y,y,1 or 2
house_12_male_09741.jpg,small,center,y,y,1 or 2
house_12_male_09796.jpg,middle,left,y,y,1 or 2
house_12_male_09829.jpg,small,center,y,y,1 or 2
house_12_male_09852.jpg,middle,center,y,y,1 or 2
house_12_male_09868.jpg,middle,center,y,y,1 or 2
house_12_male_09938.jpg,small,left,y,y,1 or 2
house_12_male_10013.jpg,small,center,y,y,1 or 2
house_12_male_10110.jpg,middle,center,y,y,1 or 2
house_12_male_10179.jpg,small,left,y,y,1 or 2
house_12_male_10193.jpg,small,center,y,y,1 or 2
house_12_male_10300.jpg,middle,center,y,y,1 or 2
house_12_male_10338.jpg,middle,center,y,y,more than 3
house_12_male_10378.jpg,small,left,y,y,1 or 2
house_12_male_10403.jpg,middle,center,y,y,more than 3
house_12_male_10429.jpg,small,center,y,y,1 or 2
house_12_male_10438.jpg,middle,center,y,y,more than 3
house_12_male_10453.jpg,small,center,y,y,1 or 2
house_12_male_10545.jpg,middle,center,y,y,1 or 2
house_12_male_10599.jpg,middle,left,y,y,1 or 2
house_12_male_10637.jpg,middle,center,y,y,1 or 2
house_12_male_10701.jpg,small,left,y,y,1 or 2
house_12_male_10806.jpg,small,center,y,y,1 or 2
house_12_male_10861.jpg,middle,left,y,y,more than 3
house_12_male_10906.jpg,middle,center,y,y,1 or 2
house_12_male_11213.jpg,small,center,y,y,1 or 2
house_12_male_11300.jpg,small,center,y,y,1 or 2
house_12_male_11306.jpg,middle,left,y,y,1 or 2
house_12_male_11318.jpg,small,center,y,y,1 or 2
house_12_male_11353.jpg,small,center,y,y,more than 3
house_12_male_11407.jpg,middle,center,y,y,1 or 2
house_12_male_11435.jpg,small,left,y,y,1 or 2
house_12_male_11437.jpg,small,center,y,y,1 or 2
house_12_male_11504.jpg,middle,center,y,y,1 or 2
house_12_male_11627.jpg,middle,center,y,y,1 or 2
house_12_male_11659.jpg,small,center,y,y,1 or 2
house_12_male_11699.jpg,small,left,y,y,more than 3
house_12_male_11711.jpg,small,center,y,y,1 or 2
house_12_male_11786.jpg,middle,center,y,y,1 or 2
house_12_male_11811.jpg,middle,center,y,y,1 or 2
house_12_male_11888.jpg,small,center,y,y,1 or 2
house_12_male_11907.jpg,small,center,y,y,1 or 2
house_12_male_11935.jpg,middle,center,y,y,1 or 2
house_12_male_11977.jpg,small,center,y,y,more than 3
house_12_male_12010.jpg,small,center,y,y,1 or 2
house_12_male_12075.jpg,middle,center,y,y,1 or 2
house_12_male_12196.jpg,small,center,y,y,more than 3
house_12_male_12204.jpg,middle,center,y,y,1 or 2
house_12_male_12215.jpg,middle,center,y,y,1 or 2
house_12_male_12263.jpg,middle,center,y,y,1 or 2
house_12_male_12282.jpg,middle,center,y,y,1 or 2
house_12_male_12328.jpg,middle,right,y,y,1 or 2
house_12_male_12487.jpg,small,left,y,y,1 or 2
house_12_male_12493.jpg,small,center,y,y,1 or 2
house_12_male_12559.jpg,small,center,y,y,1 or 2
house_12_male_12565.jpg,small,left,y,y,1 or 2
house_12_male_12572.jpg,middle,right,y,y,1 or 2
house_12_male_12684.jpg,middle,center,y,y,1 or 2
house_12_male_12703.jpg,middle,right,y,y,more than 3
house_12_male_12787.jpg,small,center,y,y,1 or 2
house_12_male_12802.jpg,middle,center,y,y,1 or 2
house_12_male_12834.jpg,small,right,y,y,1 or 2
house_12_male_12887.jpg,middle,center,y,y,1 or 2
house_12_male_12922.jpg,middle,center,y,y,1 or 2
house_12_male_12968.jpg,middle,center,y,y,1 or 2
house_12_male_13076.jpg,middle,center,y,y,absence
house_12_male_13086.jpg,middle,center,y,y,1 or 2
house_12_male_13155.jpg,middle,center,y,y,more than 3
house_12_male_13185.jpg,small,center,y,y,more than 3
house_12_male_13243.jpg,small,left,y,y,1 or 2
house_12_male_13288.jpg,middle,center,y,y,1 or 2
house_12_male_13348.jpg,middle,center,y,y,1 or 2
house_12_male_13389.jpg,middle,center,y,y,1 or 2
house_12_male_13489.jpg,middle,center,y,y,1 or 2
house_12_male_13514.jpg,middle,center,y,y,1 or 2
house_12_male_13515.jpg,middle,center,y,y,1 or 2
house_12_male_13553.jpg,middle,center,y,y,1 or 2
house_12_male_13654.jpg,small,center,y,y,1 or 2
house_12_male_13670.jpg,middle,center,y,y,1 or 2
house_12_male_13689.jpg,middle,center,y,y,1 or 2
house_12_male_13722.jpg,small,left,y,y,1 or 2
house_12_male_13783.jpg,small,left,y,y,1 or 2
house_12_male_13826.jpg,small,left,y,y,1 or 2
house_12_male_13866.jpg,middle,center,y,y,1 or 2
house_12_male_13889.jpg,small,center,y,y,1 or 2
house_12_male_13912.jpg,small,left,y,y,1 or 2
house_12_male_13930.jpg,middle,center,y,y,1 or 2
house_13_female_00057.jpg,small,right,y,y,more than 3
house_13_female_00068.jpg,middle,center,y,y,1 or 2
house_13_female_00069.jpg,middle,center,y,y,1 or 2
house_13_female_00101.jpg,middle,center,y,y,1 or 2
house_13_female_00102.jpg,small,left,y,y,1 or 2
house_13_female_00109.jpg,middle,center,y,y,1 or 2
house_13_female_00117.jpg,small,left,y,y,1 or 2
house_13_female_00191.jpg,middle,center,y,y,more than 3
house_13_female_00208.jpg,small,center,y,y,1 or 2
house_13_female_00267.jpg,middle,center,y,y,more than 3
house_13_female_00360.jpg,small,right,y,y,1 or 2
house_13_female_00384.jpg,small,center,y,y,1 or 2
house_13_female_00425.jpg,middle,center,y,y,1 or 2
house_13_female_00486.jpg,middle,center,y,y,1 or 2
house_13_female_00567.jpg,middle,center,y,y,1 or 2
house_13_female_00817.jpg,middle,left,y,y,more than 3
house_13_female_00843.jpg,small,right,y,y,more than 3
house_13_female_00920.jpg,small,center,y,y,1 or 2
house_13_female_00989.jpg,small,center,y,y,more than 3
house_13_female_01069.jpg,small,left,y,y,1 or 2
house_13_female_01143.jpg,middle,center,n,y,more than 3
house_13_female_01147.jpg,middle,center,y,y,1 or 2
house_13_female_01188.jpg,middle,center,y,y,1 or 2
house_13_female_01322.jpg,small,left,y,y,1 or 2
house_13_female_01369.jpg,middle,center,y,y,1 or 2
house_13_female_01381.jpg,small,right,y,y,1 or 2
house_13_female_01463.jpg,middle,center,y,y,1 or 2
house_13_female_01496.jpg,middle,center,y,y,1 or 2
house_13_female_01541.jpg,small,left,y,y,1 or 2
house_13_female_01671.jpg,middle,center,y,y,1 or 2
house_13_female_01704.jpg,small,center,y,y,1 or 2
house_13_female_01736.jpg,middle,center,y,y,1 or 2
house_13_female_01771.jpg,middle,center,y,y,1 or 2
house_13_female_01774.jpg,middle,center,y,y,more than 3
house_13_female_01798.jpg,middle,center,y,y,1 or 2
house_13_female_01802.jpg,middle,center,y,y,1 or 2
house_13_female_01832.jpg,middle,center,y,y,more than 3
house_13_female_01872.jpg,middle,center,y,y,1 or 2
house_13_female_01932.jpg,middle,center,y,y,1 or 2
house_13_female_02017.jpg,small,center,y,y,1 or 2
house_13_female_02038.jpg,middle,center,y,y,more than 3
house_13_female_02098.jpg,middle,right,y,y,1 or 2
house_13_female_02187.jpg,small,center,y,y,1 or 2
house_13_female_02193.jpg,middle,right,y,y,1 or 2
house_13_female_02226.jpg,middle,center,y,y,1 or 2
house_13_female_02275.jpg,small,center,y,y,1 or 2
house_13_female_02286.jpg,small,right,y,y,more than 3
house_13_female_02288.jpg,middle,center,y,y,1 or 2
house_13_female_02382.jpg,middle,center,y,y,1 or 2
house_13_female_02409.jpg,middle,center,y,y,1 or 2
house_13_female_02421.jpg,small,left,y,y,1 or 2
house_13_female_02466.jpg,big,center,y,y,1 or 2
house_13_female_02486.jpg,small,left,y,y,1 or 2
house_13_female_02661.jpg,small,center,y,y,1 or 2
house_13_female_02673.jpg,small,left,y,y,1 or 2
house_13_female_02764.jpg,middle,center,y,y,1 or 2
house_13_female_02928.jpg,middle,center,y,y,1 or 2
house_13_female_02952.jpg,small,center,y,y,more than 3
house_13_female_02957.jpg,small,left,y,y,1 or 2
house_13_female_03020.jpg,small,center,y,y,1 or 2
house_13_female_03024.jpg,middle,center,y,y,more than 3
house_13_female_03051.jpg,middle,left,y,y,1 or 2
house_13_female_03065.jpg,middle,center,y,y,1 or 2
house_13_female_03202.jpg,small,left,y,y,1 or 2
house_13_female_03238.jpg,middle,center,y,y,1 or 2
house_13_female_03511.jpg,middle,center,y,y,1 or 2
house_13_female_03513.jpg,small,center,y,y,more than 3
house_13_female_03592.jpg,small,center,y,y,1 or 2
house_13_female_03709.jpg,small,center,y,y,more than 3
house_13_female_03742.jpg,middle,center,y,y,more than 3
house_13_female_03768.jpg,middle,center,y,y,1 or 2
house_13_female_03773.jpg,small,left,y,y,1 or 2
house_13_female_03799.jpg,middle,left,y,y,1 or 2
house_13_female_03895.jpg,middle,left,y,y,1 or 2
house_13_female_03932.jpg,small,center,y,y,1 or 2
house_13_female_04017.jpg,small,center,y,y,1 or 2
house_13_female_04051.jpg,middle,center,y,y,absence
house_13_female_04114.jpg,middle,center,y,y,1 or 2
house_13_female_04215.jpg,middle,center,y,y,1 or 2
house_13_female_04292.jpg,middle,left,y,y,more than 3
house_13_female_04480.jpg,middle,left,y,y,1 or 2
house_13_female_04491.jpg,small,center,y,y,1 or 2
house_13_female_04506.jpg,small,right,y,y,1 or 2
house_13_female_04601.jpg,middle,center,y,y,1 or 2
house_13_female_04750.jpg,small,center,y,y,1 or 2
