id,size,loc,branch_yn,crown_yn,fruit_yn,gnarl_yn,root_yn
나무_12_여_04140.jpg,big,center,y,y,y,n,y
나무_12_여_04161.jpg,middle,center,y,y,y,n,y
나무_12_여_04183.jpg,middle,left,y,y,y,n,y
나무_12_여_04207.jpg,big,center,y,y,y,n,y
나무_12_여_04235.jpg,big,center,y,y,y,y,y
나무_12_여_04273.jpg,big,center,y,y,y,n,y
나무_12_여_04303.jpg,big,center,y,y,y,n,y
나무_12_여_04309.jpg,big,center,y,y,y,n,y
나무_12_여_04369.jpg,big,center,y,y,y,n,y
나무_12_여_04382.jpg,middle,center,y,y,y,y,y
나무_12_여_04431.jpg,middle,left,y,y,y,y,y
나무_12_여_04432.jpg,big,center,y,y,y,n,y
나무_12_여_04463.jpg,big,center,y,y,y,n,y
나무_12_여_04468.jpg,big,center,y,y,y,y,y
나무_12_여_04473.jpg,middle,center,y,y,y,y,y
나무_12_여_04559.jpg,big,center,y,y,y,n,y
나무_12_여_04568.jpg,middle,center,y,y,y,n,y
나무_12_여_04693.jpg,middle,center,y,y,y,y,y
나무_12_여_04715.jpg,middle,center,y,y,y,n,y
나무_12_여_04743.jpg,middle,center,n,y,y,n,y
나무_12_여_04784.jpg,middle,right,y,y,y,n,y
나무_12_여_04832.jpg,middle,center,y,y,y,n,y
나무_12_여_04941.jpg,middle,left,y,y,n,n,y
나무_12_여_05020.jpg,middle,center,y,y,y,n,y
나무_12_여_05075.jpg,big,center,y,y,y,y,y
나무_12_여_05095.jpg,middle,center,y,y,y,n,y
나무_12_여_05166.jpg,middle,center,y,y,y,n,y
나무_12_여_05220.jpg,big,center,y,y,y,n,y
나무_12_여_05258.jpg,middle,center,y,y,y,n,y
나무_12_여_05283.jpg,big,center,y,y,y,y,y
나무_12_여_05522.jpg,middle,center,y,y,y,n,y
나무_12_여_05591.jpg,middle,left,y,y,y,n,y
나무_12_여_05628.jpg,big,center,y,y,y,y,y
나무_12_여_05696.jpg,middle,center,y,y,y,y,y
나무_12_여_05730.jpg,big,center,y,y,y,n,y
나무_12_여_05810.jpg,middle,center,y,y,y,n,y
나무_12_여_05859.jpg,middle,left,y,y,y,n,y
나무_12_여_05873.jpg,middle,center,y,y,y,n,y
나무_12_여_05916.jpg,middle,left,y,y,y,y,y
나무_12_여_06039.jpg,middle,center,y,y,y,n,y
나무_12_여_06044.jpg,middle,center,y,y,y,y,y
나무_12_여_06126.jpg,middle,center,y,y,y,y,y
나무_12_여_06167.jpg,big,center,y,y,y,n,y
나무_12_여_06197.jpg,middle,center,y,y,y,n,y
나무_12_여_06287.jpg,big,center,y,y,y,n,y
나무_12_여_06343.jpg,middle,center,y,y,y,n,y
나무_12_여_06379.jpg,middle,center,y,y,y,y,y
나무_12_여_06396.jpg,big,center,y,y,y,n,y
나무_12_여_06421.jpg,big,center,y,y,y,y,y
나무_12_여_06518.jpg,big,center,y,y,y,n,y
나무_12_여_06560.jpg,middle,center,y,y,y,n,y
나무_12_여_06692.jpg,middle,center,y,y,y,n,y
나무_12_여_06710.jpg,big,center,y,y,y,n,y
나무_12_여_06717.jpg,middle,center,y,y,n,n,y
나무_12_여_06730.jpg,middle,center,y,y,y,n,y
나무_12_여_06790.jpg,big,center,y,y,y,n,y
나무_12_여_06800.jpg,middle,center,y,y,y,n,y
나무_12_여_06808.jpg,middle,center,y,y,y,n,y
나무_12_여_06856.jpg,big,center,y,y,y,n,y
나무_12_여_06868.jpg,middle,center,y,y,y,n,y
나무_12_여_06889.jpg,middle,right,y,y,y,n,y
나무_12_여_06903.jpg,middle,center,y,y,y,n,y
나무_12_여_07023.jpg,middle,center,y,y,y,n,y
나무_12_여_07033.jpg,big,center,y,y,y,n,y
나무_12_여_07073.jpg,big,center,y,y,y,n,y
나무_12_여_07164.jpg,middle,center,y,y,n,n,y
나무_12_여_07275.jpg,middle,center,y,y,y,n,y
나무_12_여_07289.jpg,middle,center,y,y,y,n,y
나무_12_여_07417.jpg,big,center,y,y,y,n,y
나무_12_여_07432.jpg,middle,center,y,y,y,n,y
나무_12_여_07471.jpg,middle,center,y,y,y,y,y
나무_12_여_07496.jpg,big,center,y,y,y,n,y
나무_12_여_07527.jpg,middle,right,y,y,y,n,y
나무_12_여_07531.jpg,big,center,y,y,y,n,y
나무_12_여_07538.jpg,big,center,y,y,y,n,y
나무_12_여_07540.jpg,middle,center,y,y,y,y,y
나무_12_여_07563.jpg,middle,center,y,y,y,n,y
나무_12_여_07690.jpg,middle,left,y,y,y,n,y
나무_12_여_07769.jpg,big,center,y,y,y,y,y
나무_12_여_07796.jpg,big,center,y,y,y,n,y
나무_12_여_07828.jpg,middle,center,y,y,n,n,y
나무_12_여_07830.jpg,small,left,y,y,y,n,y
나무_12_여_07857.jpg,middle,center,y,y,y,n,y
나무_12_여_07895.jpg,middle,left,y,y,y,n,y
나무_12_여_07904.jpg,middle,center,y,y,y,y,y
나무_12_여_08013.jpg,middle,center,y,y,y,y,y
나무_12_여_08019.jpg,middle,center,y,y,n,n,y
나무_12_여_08031.jpg,middle,center,y,y,y,n,y
나무_12_여_08100.jpg,big,center,y,y,y,y,y
나무_12_여_08103.jpg,big,center,y,y,y,n,y
나무_12_여_08123.jpg,big,center,y,y,y,n,y
나무_12_여_08255.jpg,middle,center,y,y,y,n,y
나무_12_여_08321.jpg,big,center,y,y,y,n,y
나무_12_여_08340.jpg,middle,center,y,y,y,n,y
나무_12_여_08512.jpg,big,center,y,y,y,n,y
나무_12_여_08536.jpg,big,center,y,y,y,n,y
나무_12_여_08592.jpg,middle,center,y,y,y,n,y
나무_12_여_08599.jpg,big,center,y,y,y,n,y
나무_12_여_08623.jpg,middle,center,y,y,y,n,y
나무_12_여_08641.jpg,big,center,y,y,y,n,y
나무_12_여_08654.jpg,middle,center,y,y,n,n,y
나무_12_여_08730.jpg,middle,center,y,y,y,n,y
나무_12_여_08876.jpg,middle,left,y,y,y,n,y
나무_12_여_08956.jpg,middle,center,y,y,y,n,y
나무_12_여_08961.jpg,middle,center,y,y,y,y,y
나무_12_여_08981.jpg,middle,center,y,y,y,n,y
나무_12_여_09045.jpg,big,center,y,y,y,n,y
나무_12_여_09058.jpg,middle,center,y,y,y,n,y
나무_12_여_09074.jpg,middle,center,y,y,n,n,y
나무_12_여_09123.jpg,middle,center,y,y,y,n,y
나무_12_여_09154.jpg,middle,center,y,y,y,n,y
나무_12_여_09261.jpg,big,center,y,y,y,n,y
나무_12_여_09290.jpg,middle,center,y,y,y,n,y
나무_12_여_09320.jpg,middle,left,y,y,y,n,y
나무_12_여_09357.jpg,big,center,y,y,y,n,y
나무_12_여_09358.jpg,big,center,y,y,y,n,y
나무_12_여_09365.jpg,middle,left,y,y,y,n,y
나무_12_여_09414.jpg,big,center,y,y,y,y,n
나무_12_여_09417.jpg,middle,center,y,y,y,n,y
나무_12_여_09461.jpg,middle,center,y,y,y,y,y
나무_12_여_09640.jpg,middle,right,y,y,y,y,y
나무_12_여_09781.jpg,small,left,y,y,y,n,y
나무_12_여_09866.jpg,big,center,y,y,y,y,y
나무_12_여_09924.jpg,middle,center,y,y,y,n,y
나무_12_여_09948.jpg,big,center,y,y,y,n,y
나무_12_여_10019.jpg,small,center,y,y,y,n,y
나무_12_여_10040.jpg,middle,center,y,y,y,n,y
나무_12_여_10129.jpg,middle,center,y,y,y,n,y
나무_12_여_10132.jpg,big,center,y,y,n,n,y
나무_12_여_10135.jpg,middle,center,y,y,y,y,y
나무_12_여_10150.jpg,middle,center,y,y,y,n,y
나무_12_여_10166.jpg,big,center,y,y,y,n,y
나무_12_여_10212.jpg,big,center,y,y,y,y,y
나무_12_여_10266.jpg,middle,right,y,y,y,y,y
나무_12_여_10270.jpg,big,center,y,y,y,n,y
나무_12_여_10280.jpg,middle,center,y,y,y,n,y
나무_12_여_10344.jpg,big,center,y,y,y,n,y
나무_12_여_10383.jpg,big,center,y,y,y,n,y
나무_12_여_10399.jpg,middle,center,y,y,y,y,y
나무_12_여_10491.jpg,big,center,y,y,y,n,y
나무_12_여_10492.jpg,big,center,y,y,n,n,y
나무_12_여_10493.jpg,big,center,y,y,y,n,y
나무_12_여_10534.jpg,middle,center,y,y,y,n,y
나무_12_여_10547.jpg,middle,right,y,y,n,n,y
나무_12_여_10558.jpg,big,center,y,y,n,y,y
나무_12_여_10607.jpg,middle,center,y,y,y,n,y
나무_12_여_10727.jpg,middle,left,y,y,y,n,y
나무_12_여_10802.jpg,small,left,y,y,y,n,y
나무_12_여_10844.jpg,big,center,y,y,y,y,y
나무_12_여_10847.jpg,middle,center,y,y,y,n,y
나무_12_여_10921.jpg,big,center,y,y,y,y,y
나무_12_여_10945.jpg,middle,left,y,y,n,n,y
나무_12_여_11010.jpg,big,center,y,y,y,n,y
나무_12_여_11031.jpg,middle,center,y,y,y,n,y
나무_12_여_11164.jpg,middle,left,y,y,y,n,y
나무_12_여_11190.jpg,big,center,y,y,y,n,y
나무_12_여_11195.jpg,middle,center,y,y,y,y,y
나무_12_여_11221.jpg,big,center,y,y,y,y,y
나무_12_여_11224.jpg,middle,center,y,y,y,y,y
나무_12_여_11247.jpg,middle,center,y,y,y,n,y
나무_12_여_11251.jpg,middle,center,y,y,y,n,y
나무_12_여_11271.jpg,big,center,y,y,y,n,y
나무_12_여_11368.jpg,middle,center,y,y,y,y,y
나무_12_여_11408.jpg,big,center,y,y,y,n,y
나무_12_여_11410.jpg,small,left,y,y,y,n,y
나무_12_여_11445.jpg,middle,center,y,y,y,n,y
나무_12_여_11485.jpg,big,center,y,y,y,n,y
나무_12_여_11588.jpg,middle,center,y,y,y,n,y
나무_12_여_11605.jpg,big,center,y,y,y,y,y
나무_12_여_11622.jpg,middle,center,y,y,y,y,y
나무_12_여_11666.jpg,middle,center,y,y,y,n,y
나무_12_여_11703.jpg,big,center,y,y,y,n,y
나무_12_여_11708.jpg,middle,right,y,y,y,n,y
나무_12_여_11719.jpg,big,center,y,y,y,n,y
나무_12_여_11767.jpg,middle,left,y,y,y,n,y
나무_12_여_11802.jpg,middle,center,y,y,y,y,y
나무_12_여_11865.jpg,middle,center,y,y,y,y,y
나무_12_여_11903.jpg,middle,center,y,y,y,n,y
나무_12_여_11928.jpg,middle,center,y,y,y,n,y
나무_12_여_12004.jpg,middle,right,y,y,y,n,y
나무_12_여_12011.jpg,middle,center,y,y,y,y,y
나무_12_여_12034.jpg,middle,center,y,y,y,n,y
나무_12_여_12039.jpg,middle,left,y,y,y,n,y
나무_12_여_12159.jpg,middle,center,y,y,y,n,y
나무_12_여_12166.jpg,middle,center,y,y,y,y,y
나무_12_여_12172.jpg,middle,center,y,y,y,n,y
나무_12_여_12203.jpg,middle,center,y,y,y,n,y
나무_12_여_12218.jpg,big,center,y,y,y,y,y
나무_12_여_12264.jpg,big,center,y,y,y,n,y
나무_12_여_12293.jpg,big,center,y,y,y,n,y
나무_12_여_12294.jpg,small,left,y,y,y,n,y
나무_12_여_12300.jpg,big,right,y,y,y,n,y
나무_12_여_12301.jpg,middle,center,y,y,y,n,y
나무_12_여_12384.jpg,big,center,y,y,y,y,y
나무_12_여_12389.jpg,big,center,y,y,y,n,y
나무_12_여_12397.jpg,middle,right,y,y,y,n,y
나무_12_여_12399.jpg,middle,right,y,y,y,n,y
나무_12_여_12426.jpg,middle,center,y,y,y,n,y
나무_12_여_12448.jpg,middle,center,y,y,y,n,y
나무_12_여_12478.jpg,middle,center,y,y,y,n,y
나무_12_여_12518.jpg,middle,center,y,y,y,n,y
나무_12_여_12571.jpg,big,center,y,y,y,n,y
나무_12_여_12647.jpg,middle,center,y,y,y,n,y
나무_12_여_12660.jpg,middle,center,y,y,y,n,y
나무_12_여_12672.jpg,big,center,y,y,y,n,y
나무_12_여_12701.jpg,big,center,y,y,y,n,y
나무_12_여_12728.jpg,big,center,y,y,y,y,y
나무_12_여_12742.jpg,big,center,y,y,y,y,y
나무_12_여_12761.jpg,middle,left,y,y,y,n,y
나무_12_여_12770.jpg,big,center,y,y,y,n,y
나무_12_여_12888.jpg,big,center,y,y,y,n,y
나무_12_여_12901.jpg,big,center,y,y,y,n,y
나무_12_여_12941.jpg,middle,center,y,y,y,n,y
나무_12_여_12946.jpg,big,center,y,y,y,n,y
나무_12_여_12957.jpg,big,center,y,y,y,y,y
나무_12_여_12993.jpg,big,center,y,y,y,y,y
나무_12_여_13026.jpg,middle,center,y,y,y,n,y
나무_12_여_13089.jpg,big,center,y,y,y,n,y
나무_12_여_13164.jpg,big,center,y,y,y,y,y
나무_12_여_13168.jpg,middle,center,y,y,y,n,y
나무_12_여_13174.jpg,big,center,y,y,y,n,y
나무_12_여_13223.jpg,middle,center,y,y,y,y,y
나무_12_여_13329.jpg,big,center,y,y,y,n,y
나무_12_여_13479.jpg,middle,center,y,y,y,n,y
나무_12_여_13509.jpg,big,center,y,y,y,y,y
나무_12_여_13566.jpg,middle,center,y,y,y,n,y
나무_12_여_13617.jpg,middle,right,y,y,y,y,y
나무_12_여_13651.jpg,middle,center,y,y,y,n,y
나무_12_여_13659.jpg,middle,center,y,y,y,n,y
나무_12_여_13678.jpg,middle,center,y,y,y,y,y
나무_12_여_13732.jpg,middle,center,y,y,y,n,y
나무_12_여_13916.jpg,middle,left,y,y,y,n,y
나무_12_여_13924.jpg,middle,center,y,y,y,n,y
나무_12_여_13939.jpg,middle,center,y,y,y,n,y
나무_12_남_00066.jpg,middle,center,y,y,y,n,y
나무_12_남_00138.jpg,middle,center,y,y,y,n,y
나무_12_남_00283.jpg,big,center,y,y,y,n,y
나무_12_남_00286.jpg,big,center,y,y,y,n,y
나무_12_남_00335.jpg,middle,center,y,y,n,n,y
나무_12_남_00356.jpg,middle,left,y,y,y,n,y
나무_12_남_00472.jpg,middle,center,y,y,y,n,y
나무_12_남_00505.jpg,big,center,y,y,y,y,y
나무_12_남_00527.jpg,middle,left,y,y,y,y,y
나무_12_남_00577.jpg,middle,center,y,y,y,n,y
나무_12_남_00586.jpg,middle,left,y,y,y,n,y
나무_12_남_00642.jpg,middle,center,y,y,y,n,y
나무_12_남_00745.jpg,big,center,y,y,y,y,y
나무_12_남_00766.jpg,middle,center,y,y,y,n,y
나무_12_남_00854.jpg,middle,center,y,y,y,n,y
나무_12_남_00873.jpg,big,center,y,y,y,n,y
나무_12_남_00879.jpg,middle,center,y,y,y,y,y
나무_12_남_01101.jpg,big,center,y,y,y,n,y
나무_12_남_01242.jpg,big,center,y,y,y,n,y
나무_12_남_01361.jpg,middle,center,y,y,y,n,y
나무_12_남_01376.jpg,middle,center,y,y,y,n,y
나무_12_남_01391.jpg,middle,center,y,y,y,n,y
나무_12_남_01393.jpg,middle,center,y,y,y,n,y
나무_12_남_01399.jpg,big,center,y,y,y,n,y
나무_12_남_01479.jpg,big,center,y,y,y,y,y
나무_12_남_01541.jpg,big,center,y,y,y,n,y
나무_12_남_01652.jpg,middle,center,y,y,y,y,y
나무_12_남_01669.jpg,middle,center,y,y,y,n,y
나무_12_남_01843.jpg,middle,center,y,y,y,y,y
나무_12_남_01882.jpg,middle,center,y,y,y,n,y
나무_12_남_01938.jpg,middle,center,y,y,y,n,y
나무_12_남_01969.jpg,big,center,y,y,y,n,y
나무_12_남_01973.jpg,middle,center,y,y,y,n,y
나무_12_남_02036.jpg,middle,center,y,y,y,n,y
나무_12_남_02070.jpg,big,center,y,y,y,y,y
나무_12_남_02074.jpg,middle,center,y,y,y,y,y
나무_12_남_02132.jpg,big,center,y,y,y,n,y
나무_12_남_02144.jpg,big,center,y,y,y,n,y
나무_12_남_02165.jpg,middle,center,y,y,y,n,y
나무_12_남_02197.jpg,middle,center,y,y,y,n,y
나무_12_남_02210.jpg,big,center,y,y,y,n,y
나무_12_남_02240.jpg,middle,center,y,y,y,y,y
나무_12_남_02303.jpg,middle,center,y,y,y,n,y
나무_12_남_02382.jpg,middle,center,y,y,y,n,y
나무_12_남_02428.jpg,big,center,y,y,y,y,y
나무_12_남_02433.jpg,middle,center,y,y,y,y,y
나무_12_남_02443.jpg,middle,center,y,y,y,n,y
나무_12_남_02460.jpg,middle,right,y,y,y,y,y
나무_12_남_02575.jpg,big,center,y,y,y,n,y
나무_12_남_02609.jpg,small,left,y,y,y,n,y
나무_12_남_02647.jpg,middle,center,y,y,y,n,y
나무_12_남_02659.jpg,middle,center,y,y,y,n,y
나무_12_남_02741.jpg,middle,left,y,y,y,y,y
나무_12_남_02746.jpg,middle,center,y,y,y,n,y
나무_12_남_02934.jpg,middle,center,y,y,y,y,y
나무_12_남_03000.jpg,middle,left,y,y,y,y,y
나무_12_남_03013.jpg,middle,center,y,y,y,n,y
나무_12_남_03044.jpg,middle,center,y,y,y,n,y
나무_12_남_03235.jpg,big,center,y,y,y,n,y
나무_12_남_03323.jpg,big,center,y,y,y,y,y
나무_12_남_03324.jpg,big,center,y,y,y,n,y
나무_12_남_03337.jpg,middle,center,y,y,y,n,y
나무_12_남_03512.jpg,middle,center,y,y,y,y,n
나무_12_남_03564.jpg,middle,center,y,y,y,n,y
나무_12_남_03578.jpg,big,center,y,y,y,y,y
나무_12_남_03579.jpg,middle,center,y,y,y,y,y
나무_12_남_03699.jpg,big,center,y,y,y,n,y
나무_12_남_03829.jpg,middle,center,y,y,y,n,y
나무_12_남_03856.jpg,big,center,y,y,y,n,y
나무_12_남_03979.jpg,middle,center,y,y,y,n,y
나무_12_남_04010.jpg,middle,center,y,y,y,n,n
나무_12_남_04026.jpg,small,center,y,y,n,n,y
나무_12_남_04180.jpg,big,center,y,y,y,n,y
나무_12_남_04216.jpg,middle,center,y,y,y,n,y
나무_12_남_04241.jpg,middle,left,y,y,y,n,y
나무_12_남_04250.jpg,small,center,y,y,y,n,y
나무_12_남_04297.jpg,big,center,y,y,y,y,y
나무_12_남_04342.jpg,big,center,y,y,y,n,y
나무_12_남_04698.jpg,middle,center,y,y,y,n,y
나무_12_남_04788.jpg,middle,center,y,y,y,n,y
나무_12_남_04868.jpg,middle,center,y,y,y,y,y
나무_12_남_04977.jpg,big,center,y,y,y,y,y
나무_12_남_04989.jpg,big,center,y,y,y,y,y
나무_12_남_05099.jpg,small,left,y,y,y,n,y
나무_12_남_05134.jpg,middle,center,y,y,y,n,y
나무_12_남_05193.jpg,middle,center,y,y,y,n,y
나무_12_남_05204.jpg,big,center,y,y,y,n,y
나무_12_남_05236.jpg,middle,left,y,y,y,y,y
나무_12_남_05295.jpg,middle,left,y,y,y,n,y
나무_12_남_05371.jpg,middle,center,y,y,y,n,y
나무_12_남_05415.jpg,middle,center,y,y,y,y,y
나무_12_남_05464.jpg,middle,center,y,y,y,n,y
나무_12_남_05587.jpg,middle,center,y,y,y,y,y
나무_12_남_05594.jpg,middle,center,y,y,y,n,y
나무_12_남_05598.jpg,big,center,y,y,y,n,y
나무_12_남_05609.jpg,middle,center,y,y,y,y,y
나무_12_남_05785.jpg,middle,center,y,y,y,n,y
나무_12_남_05832.jpg,big,center,y,y,y,n,y
나무_12_남_05852.jpg,middle,center,y,y,y,n,y
나무_12_남_05869.jpg,middle,center,y,y,y,y,y
나무_12_남_05942.jpg,big,center,y,y,y,y,y
나무_12_남_05958.jpg,middle,left,y,y,y,n,y
나무_12_남_06015.jpg,middle,center,y,y,y,n,y
나무_12_남_06045.jpg,middle,center,y,y,y,y,y
나무_12_남_06061.jpg,middle,center,y,y,y,n,y
나무_12_남_06174.jpg,middle,center,y,y,y,n,y
나무_12_남_06190.jpg,middle,center,y,y,y,n,y
나무_12_남_06246.jpg,middle,center,y,y,y,n,y
나무_12_남_06302.jpg,middle,center,y,y,y,n,y
나무_12_남_06427.jpg,middle,center,y,y,y,y,y
나무_12_남_06562.jpg,middle,left,y,y,y,n,y
나무_12_남_06588.jpg,big,center,y,y,y,n,y
나무_12_남_06592.jpg,middle,center,y,y,y,n,y
나무_12_남_06627.jpg,big,center,y,y,y,n,y
나무_12_남_06630.jpg,middle,center,y,y,y,n,y
나무_12_남_06652.jpg,middle,center,y,y,y,y,y
나무_12_남_06718.jpg,middle,center,y,y,y,n,y
나무_12_남_06728.jpg,middle,center,y,y,y,y,y
나무_12_남_06751.jpg,middle,center,y,y,y,y,y
나무_12_남_06923.jpg,middle,center,y,y,y,n,y
나무_12_남_06948.jpg,middle,center,y,y,y,y,y
나무_12_남_06952.jpg,middle,right,y,y,y,n,y
나무_12_남_07072.jpg,big,center,y,y,y,n,y
나무_12_남_07186.jpg,middle,center,y,y,y,n,y
나무_12_남_07201.jpg,big,center,y,y,y,y,y
나무_12_남_07218.jpg,middle,right,y,y,y,n,y
나무_12_남_07226.jpg,middle,center,y,y,y,n,y
나무_12_남_07245.jpg,middle,center,y,y,y,y,y
나무_12_남_07262.jpg,big,center,y,y,y,y,y
나무_12_남_07302.jpg,middle,center,y,y,y,n,y
나무_12_남_07337.jpg,middle,left,y,y,y,y,y
나무_12_남_07410.jpg,middle,center,y,y,y,n,y
나무_12_남_07419.jpg,big,center,y,n,y,y,y
나무_12_남_07649.jpg,big,center,y,y,y,n,y
나무_12_남_07725.jpg,big,center,y,y,y,n,y
나무_12_남_07822.jpg,middle,left,y,y,y,n,y
나무_12_남_07883.jpg,big,center,y,y,y,n,y
나무_12_남_07900.jpg,middle,center,y,y,y,n,y
나무_12_남_07925.jpg,middle,center,y,y,y,n,y
나무_12_남_08004.jpg,middle,center,y,y,y,y,y
나무_12_남_08023.jpg,middle,center,y,y,y,y,y
나무_12_남_08050.jpg,middle,right,y,y,y,n,y
나무_12_남_08112.jpg,middle,center,y,y,y,n,y
나무_12_남_08125.jpg,middle,center,y,y,y,n,y
나무_12_남_08200.jpg,middle,right,y,y,n,n,y
나무_12_남_08229.jpg,big,center,y,y,y,n,y
나무_12_남_08391.jpg,middle,center,y,y,y,n,y
나무_12_남_08465.jpg,middle,center,y,y,y,n,y
나무_12_남_08481.jpg,middle,center,y,y,y,y,y
나무_12_남_08504.jpg,big,center,y,y,y,y,y
나무_12_남_08518.jpg,middle,center,y,y,y,n,y
나무_12_남_08533.jpg,middle,left,y,y,y,y,y
나무_12_남_08724.jpg,middle,right,y,y,y,n,y
나무_12_남_08778.jpg,middle,center,y,y,y,n,y
나무_12_남_08920.jpg,middle,center,y,y,y,n,y
나무_12_남_08954.jpg,middle,center,y,y,y,n,y
나무_12_남_08980.jpg,big,center,y,y,y,n,y
나무_12_남_09000.jpg,middle,left,y,y,y,n,y
나무_12_남_09014.jpg,middle,center,y,y,y,n,y
나무_12_남_09085.jpg,middle,center,y,y,y,n,y
나무_12_남_09147.jpg,middle,center,y,y,y,n,y
나무_12_남_09221.jpg,middle,center,y,y,y,n,y
나무_12_남_09276.jpg,middle,right,y,y,n,n,y
나무_12_남_09323.jpg,middle,center,y,y,y,n,y
나무_12_남_09359.jpg,middle,center,y,y,y,n,y
나무_12_남_09433.jpg,middle,center,y,y,y,y,y
나무_12_남_09502.jpg,middle,center,y,y,y,n,y
나무_12_남_09529.jpg,middle,center,y,y,y,n,y
나무_12_남_09577.jpg,middle,center,y,y,y,y,y
나무_12_남_09587.jpg,middle,center,y,y,y,n,y
나무_12_남_09600.jpg,middle,center,y,y,y,n,y
나무_12_남_09780.jpg,middle,center,y,y,y,n,y
나무_12_남_09878.jpg,middle,center,y,y,y,y,y
나무_12_남_09979.jpg,small,center,y,y,y,n,y
나무_12_남_09997.jpg,middle,left,y,y,y,y,y
나무_12_남_10100.jpg,middle,center,y,y,y,n,n
나무_12_남_10121.jpg,big,center,y,y,y,y,y
나무_12_남_10172.jpg,middle,center,y,y,y,y,y
나무_12_남_10700.jpg,middle,center,y,y,y,n,y
나무_12_남_10740.jpg,big,center,y,y,y,n,y
나무_12_남_10742.jpg,middle,center,y,y,y,n,y
나무_12_남_10754.jpg,middle,center,y,y,y,n,y
나무_12_남_10778.jpg,small,center,y,y,y,n,y
나무_12_남_10815.jpg,small,left,y,y,y,n,y
나무_12_남_10821.jpg,middle,center,y,y,y,n,y
나무_12_남_10836.jpg,middle,left,y,y,y,y,y
나무_12_남_10862.jpg,big,center,y,y,y,y,y
나무_12_남_10991.jpg,middle,center,y,y,y,y,y
나무_12_남_11034.jpg,middle,center,y,y,y,y,y
나무_12_남_11050.jpg,middle,center,y,y,y,n,y
나무_12_남_11068.jpg,middle,center,y,y,y,n,y
나무_12_남_11150.jpg,big,center,y,y,y,n,y
나무_12_남_11163.jpg,middle,center,y,y,y,n,y
나무_12_남_11248.jpg,big,center,y,y,y,n,y
나무_12_남_11270.jpg,middle,left,y,y,y,y,y
나무_12_남_11304.jpg,middle,center,y,y,y,y,y
나무_12_남_11399.jpg,middle,center,y,y,y,n,y
나무_12_남_11455.jpg,middle,center,y,y,n,n,y
나무_12_남_11476.jpg,middle,center,y,y,y,y,y
나무_12_남_11578.jpg,middle,center,y,y,y,y,y
나무_12_남_11592.jpg,middle,center,y,y,y,n,y
나무_12_남_11625.jpg,middle,center,y,y,y,n,y
나무_12_남_11680.jpg,middle,center,y,y,y,n,y
나무_12_남_11685.jpg,middle,center,y,y,y,n,y
나무_12_남_11726.jpg,middle,left,y,y,y,n,y
나무_12_남_11931.jpg,middle,center,y,y,y,n,y
나무_12_남_11934.jpg,middle,center,y,y,y,n,y
나무_12_남_12080.jpg,middle,center,y,y,y,n,y
나무_12_남_12082.jpg,middle,center,y,y,y,y,y
나무_12_남_12108.jpg,big,center,y,y,y,n,y
나무_12_남_12236.jpg,middle,center,y,y,y,y,y
나무_12_남_12285.jpg,small,left,y,y,y,n,y
나무_12_남_12475.jpg,big,center,y,y,y,n,y
나무_12_남_12476.jpg,big,center,y,y,y,n,y
나무_12_남_12482.jpg,middle,center,y,y,y,y,y
나무_12_남_12531.jpg,big,center,y,y,y,n,y
나무_12_남_12601.jpg,middle,left,y,y,y,y,y
나무_12_남_12677.jpg,middle,center,y,y,y,n,y
나무_12_남_12809.jpg,middle,center,y,y,y,n,y
나무_12_남_12830.jpg,big,center,y,y,y,n,y
나무_12_남_12916.jpg,middle,center,y,y,y,n,y
나무_12_남_12972.jpg,big,center,y,y,y,n,y
나무_12_남_13078.jpg,big,center,y,y,y,n,y
나무_12_남_13103.jpg,middle,left,y,y,n,n,y
나무_12_남_13158.jpg,middle,center,y,y,y,y,y
나무_12_남_13198.jpg,middle,center,y,y,y,n,y
나무_12_남_13234.jpg,middle,center,y,y,y,n,y
나무_12_남_13250.jpg,big,center,y,y,y,n,y
나무_12_남_13268.jpg,small,center,y,y,y,n,y
나무_12_남_13299.jpg,middle,left,y,y,y,n,y
나무_12_남_13376.jpg,middle,left,y,y,y,n,y
나무_12_남_13416.jpg,middle,center,y,y,y,y,y
나무_12_남_13427.jpg,middle,center,y,y,y,n,y
나무_12_남_13437.jpg,small,right,y,y,y,y,y
나무_12_남_13465.jpg,middle,center,y,y,y,n,y
나무_12_남_13517.jpg,big,center,y,y,y,n,y
나무_12_남_13547.jpg,middle,center,y,y,y,y,y
나무_12_남_13572.jpg,middle,center,y,y,y,y,y
나무_12_남_13574.jpg,small,center,y,y,y,n,y
나무_12_남_13620.jpg,middle,center,y,y,y,n,y
나무_12_남_13725.jpg,middle,center,y,y,y,y,y
나무_12_남_13914.jpg,middle,center,y,y,y,n,y
나무_13_여_00035.jpg,middle,center,y,y,y,n,y
나무_13_여_00047.jpg,big,center,y,y,y,n,y
나무_13_여_00108.jpg,small,center,y,y,y,y,y
나무_13_여_00161.jpg,middle,center,y,y,y,n,y
나무_13_여_00237.jpg,big,center,y,y,y,n,y
나무_13_여_00319.jpg,middle,center,y,y,y,n,y
나무_13_여_00345.jpg,big,center,y,y,y,y,y
나무_13_여_00388.jpg,big,center,y,y,y,n,y
나무_13_여_00561.jpg,middle,left,y,y,y,y,y
나무_13_여_00600.jpg,middle,center,y,y,y,y,y
나무_13_여_00601.jpg,big,center,y,y,y,n,y
